matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/users/panastas/Data/graphs/tamu/matrices/vas_stokes_2M/vas_stokes_2M.mtx,64,2146677,2146677,65129037,1.000137,33.211248,753.531605,0.000000,0.000000,MERGE,2146677,2146677,65129037,753.531605,1.000000,7.76947e-17,3.46945e-15,1.95192e-32,14.0367,13.6629,0.000183226,-3.37471,0.000421982
/users/panastas/Data/graphs/tamu/matrices/bone010/bone010.mtx,64,986703,986703,71666325,1.003903,33.552234,823.919979,0.000000,0.000000,MERGE,986703,986703,71666325,823.919979,1.000000,9.49661e-13,8.65441e-12,1.71791e-24,2.29143e-07,1.14571e-07,5.25561e-10,-8.91716,1.21015e-09
/users/panastas/Data/graphs/tamu/matrices/audikw_1/audikw_1.mtx,64,943695,943695,77651847,1.004448,33.706265,892.254780,0.000000,0.000000,MERGE,943695,943695,77651847,892.254780,1.000000,3.24408e-10,1.90735e-06,1.67856e-17,1.80312e-09,9.01562e-10,4.65579e-13,-11.9698,1.07204e-12
/users/panastas/Data/graphs/tamu/matrices/Long_Coup_dt0/Long_Coup_dt0.mtx,64,1470152,1470152,87088992,1.000144,30.999229,1002.262608,0.000000,0.000000,MERGE,1470152,1470152,87088992,1002.262608,1.000000,0.00024938,0.625005,8.84132e-06,35678.1,0.00479721,0.000141293,-3.48759,0.000325392
/users/panastas/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,64,1470152,1470152,87088992,1.001905,30.770876,1002.262608,0.000000,0.000000,MERGE,1470152,1470152,87088992,1002.262608,1.000000,0.00024938,0.625005,8.84132e-06,35678.1,0.00479708,0.000141294,-3.48759,0.000325395
/users/panastas/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,64,1102824,1102824,89306020,1.000063,31.255151,1026.233234,0.000000,0.000000,MERGE,1102824,1102824,89306020,1026.233234,1.000000,1.8396e-16,3.19744e-14,5.10407e-31,9.33465e-14,4.66733e-14,-4.5969e-17,-15.9752,1.05872e-16
/users/panastas/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,64,3542400,3542400,96845792,1.000774,28.063562,1121.825321,0.000000,0.000000,MERGE,3542400,3542400,96845792,1121.825321,1.000000,1.951e-15,2.13163e-14,1.17019e-29,3.16407e-14,1.58204e-14,1.49302e-18,-17.4597,3.46945e-18
/users/panastas/Data/graphs/tamu/matrices/cage15/cage15.mtx,64,5154859,5154859,99199551,1.001015,26.954929,1154.912998,0.000000,0.000000,MERGE,5154859,5154859,99199551,1154.912998,1.000000,1.15368e-16,1.11022e-15,2.74236e-32,1.15931e-14,5.79653e-15,1.9368e-17,-16.351,4.45607e-17
/users/panastas/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,64,1504002,1504002,110879972,1.005936,29.760941,1274.657894,0.000000,0.000000,MERGE,1504002,1504002,110879972,1274.657894,1.000000,8.27574e-10,1.07797e-08,1.45001e-18,3.93937e-05,1.96306e-05,1.8961e-08,-7.35992,4.36593e-08
/users/panastas/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,64,1564794,1564794,117406044,1.031167,29.147498,1349.574764,0.000000,0.000000,MERGE,1564794,1564794,117406044,1349.574764,1.000000,2.31294e-10,7.09096e-09,1.79498e-19,63.2411,1.09029,0.00279175,-2.19051,0.00644895
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt0/Cube_Coup_dt0.mtx,64,2164760,2164760,127206144,1.129001,28.843875,1464.016697,0.000000,0.000000,MERGE,2164760,2164760,127206144,1464.016697,1.000000,8.02914e-06,0.00019829,2.13705e-10,5.70732e+06,0.151871,0.0064303,-1.82633,0.0149165
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt6/Cube_Coup_dt6.mtx,64,2164760,2164760,127206144,1.141852,28.519268,1464.016697,0.000000,0.000000,MERGE,2164760,2164760,127206144,1464.016697,1.000000,8.02914e-06,0.00019829,2.13705e-10,5.70732e+06,0.151871,0.0064303,-1.82633,0.0149165
/users/panastas/Data/graphs/tamu/matrices/Bump_2911/Bump_2911.mtx,64,2911419,2911419,127729899,1.178601,27.743776,1472.858875,0.000000,0.000000,MERGE,2911419,2911419,127729899,1472.858875,1.000000,0.000757389,29,0.00131271,4.27812e+07,0.00213263,-1.03481e-05,-4.62293,2.38271e-05
/users/panastas/Data/graphs/tamu/matrices/vas_stokes_4M/vas_stokes_4M.mtx,64,4382246,4382246,131577616,1.235836,27.255943,1522.503262,0.000000,0.000000,MERGE,4382246,4382246,131577616,1522.503262,1.000000,8.83876e-17,5.32907e-15,2.31495e-32,2.95825,2.93934,-9.04653e-08,-6.6813,2.08304e-07
/users/panastas/Data/graphs/tamu/matrices/nlpkkt160/nlpkkt160.mtx,64,8345600,8345600,229518112,2.246047,26.160022,2658.462284,0.000000,0.000000,MERGE,8345600,8345600,229518112,2658.462284,1.000000,1.93033e-15,2.13163e-14,1.14639e-29,3.17395e-14,1.58697e-14,4.09822e-18,-17.0254,9.43256e-18
/users/panastas/Data/graphs/tamu/matrices/HV15R/HV15R.mtx,64,2017169,2017169,283073458,2.576665,28.124264,3247.213531,0.000000,0.000000,MERGE,2017169,2017169,283073458,3247.213531,1.000000,3.67737e-14,8.73115e-11,6.60649e-26,3.93497e-11,1.96748e-11,-2.23703e-15,-14.2881,5.15094e-15
/users/panastas/Data/graphs/tamu/matrices/Queen_4147/Queen_4147.mtx,64,4147110,4147110,329499284,3.021677,27.915566,3786.640026,0.000000,0.000000,MERGE,4147110,4147110,329499284,3786.640026,1.000000,0.00153467,20.668,0.00403909,3.86091e+08,0.0170603,-6.96713e-05,-3.79476,0.000160411
/users/panastas/Data/graphs/tamu/matrices/stokes/stokes.mtx,64,11449533,11449533,349321980,3.390702,26.374013,4041.349312,0.000000,0.000000,MERGE,11449533,11449533,349321980,4041.349312,1.000000,7.08396e-17,9.53983e-15,1.61527e-32,5.76626,5.70322,5.33822e-05,-3.91036,0.000122925
/users/panastas/Data/graphs/tamu/matrices/nlpkkt200/nlpkkt200.mtx,64,16240000,16240000,448225632,4.364171,26.292685,5191.485966,0.000000,0.000000,MERGE,16240000,16240000,448225632,5191.485966,1.000000,1.97224e-15,2.84217e-14,1.16867e-29,3.2702e-14,1.6351e-14,-1.17455e-18,-17.5669,2.71051e-18
