matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,format_name,prefer_fsc,size_cutoff,col_threshold,SpMV Base,SpMV DDT Parallel Executor,SpMV DDT Parallel gflops,SPMV Analysis
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,0.0128914,13.5112,1.05095e+09,LCM,0,4,8,0.083235,0.0128914,13.5112,1.6208
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,0.0227319,7.85733,1.07608e+09,LCM,0,4,8,0.0912734,0.0227319,7.85733,2.85395
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,0.0133998,14.4548,1.17632e+09,LCM,0,4,8,0.0857732,0.0133998,14.4548,1.72486
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,0.0374815,5.29326,1.21101e+09,LCM,0,4,8,0.099285,0.0374815,5.29326,3.47334
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,0.0179509,12.3537,1.33658e+09,LCM,0,4,8,0.106239,0.0179509,12.3537,2.07829
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,0.0180648,12.9983,1.41513e+09,LCM,0,4,8,0.112379,0.0180648,12.9983,2.15759
/home/users/dgal/Data/graphs/tamu/matrices/Cube_Coup_dt0/Cube_Coup_dt0.mtx,16,2164760,2164760,127206144,0.0188519,13.4953,1.53513e+09,LCM,0,4,8,0.121605,0.0188519,13.4953,2.34053
/home/users/dgal/Data/graphs/tamu/matrices/Cube_Coup_dt6/Cube_Coup_dt6.mtx,16,2164760,2164760,127206144,0.0188097,13.5256,1.53513e+09,LCM,0,4,8,0.121585,0.0188097,13.5256,2.29285
/home/users/dgal/Data/graphs/tamu/matrices/Bump_2911/Bump_2911.mtx,16,2911419,2911419,127729899,0.0216163,11.8179,1.5444e+09,LCM,0,4,8,0.122116,0.0216163,11.8179,2.51907
/home/users/dgal/Data/graphs/tamu/matrices/vas_stokes_4M/vas_stokes_4M.mtx,16,4382246,4382246,131577616,0.0322365,8.16326,1.59646e+09,LCM,0,4,8,0.132677,0.0322365,8.16326,3.55658
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt160/nlpkkt160.mtx,16,8345600,8345600,229518112,0.0327421,14.0198,2.7876e+09,LCM,0,4,8,0.206941,0.0327421,14.0198,4.11687
/home/users/dgal/Data/graphs/tamu/matrices/HV15R/HV15R.mtx,16,2017169,2017169,283073458,0.0554085,10.2177,3.40495e+09,LCM,0,4,8,0.304607,0.0554085,10.2177,6.66122
/home/users/dgal/Data/graphs/tamu/matrices/Queen_4147/Queen_4147.mtx,16,4147110,4147110,329499284,0.0503509,13.0881,3.97058e+09,LCM,0,4,8,0.315083,0.0503509,13.0881,6.08771
/home/users/dgal/Data/graphs/tamu/matrices/stokes/stokes.mtx,16,11449533,11449533,349321980,0.0936501,7.46015,4.23766e+09,LCM,0,4,8,0.359507,0.0936501,7.46015,9.67589
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt200/nlpkkt200.mtx,16,16240000,16240000,448225632,0.0743549,12.0564,5.44367e+09,LCM,0,4,8,0.404647,0.0743549,12.0564,8.2359
